# BEAST v1.8.2, r6687
# Generated Thu May 30 13:08:40 EDT 2019 [seed=1559236119975]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
115000	-18857.62803986116	-3087.76710995458	-15769.860929906581	1.4934054944484616E7	1.0364345935712343E7	5946153.117181843	2.5683838609243263E7	3.799512357802117E7	6617171.639160547	34.0	9.0	38.0	17.0	7.0	6.9467326883984715	0.28919829973626476	0.2700355566950025	0.11222770315970684	0.32853844040902574	1.0E-8	-15769.860929906581	-1844.1455218583912
120000	-18871.491288619716	-3098.2134401675003	-15773.277848452215	1.4441219420315042E7	6908729.531453701	6761814.38099143	3.121834808996159E7	5.697183500438392E7	3177201.638276262	25.0	15.0	38.0	23.0	4.0	6.647625770990059	0.2990204052013809	0.26287475354388284	0.11225176165582965	0.32585307959890647	1.0E-8	-15773.277848452215	-1853.8143594691342
125000	-18880.496631651276	-3096.6982287485766	-15783.7984029027	1.45810666660591E7	8986002.900535744	7574287.379373889	2.361629679437153E7	4.636931861407955E7	1.2679727669750627E7	32.0	5.0	41.0	21.0	6.0	6.9355679056521335	0.2990204052013809	0.2618416893353954	0.11328482586431707	0.32585307959890647	1.0E-8	-15783.7984029027	-1853.3562146316872
130000	-18891.71430831779	-3103.964992447839	-15787.749315869953	1.4003253035656465E7	1.4619590117484072E7	1.5437385006909115E7	3.640196103171217E7	3.3339129255714092E7	6704169.354965247	47.0	9.0	42.0	2.0	5.0	7.328717934560614	0.29734700476726267	0.2697230706424764	0.10707684499135434	0.32585307959890647	1.0E-8	-15787.749315869953	-1860.4124366375156
135000	-18882.222343122943	-3094.9570021831933	-15787.26534093975	1.4189642006651558E7	9796021.596171588	2.1115929107746463E7	4.147171616866522E7	2.3969196670636896E7	5563196.2229913175	53.0	2.0	39.0	4.0	7.0	7.328717934560614	0.29643827665887396	0.2697230706424764	0.10707684499135434	0.3267618077072952	1.0E-8	-15787.26534093975	-1851.6928589118063
140000	-18893.707471264	-3095.9095202965655	-15797.797950967433	1.4978754397075966E7	8573662.920266693	8930270.883149661	3.3512773365424123E7	2.5289895583480373E7	3810524.7701645773	45.0	2.0	50.0	6.0	2.0	7.047334353679357	0.29643827665887396	0.2697230706424764	0.11257878610258498	0.32125986659606454	1.0E-8	-15797.797950967433	-1853.2254898815722
145000	-18871.91799418685	-3089.69258085853	-15782.225413328319	1.493519905436046E7	1.0284538439261334E7	1.30481028348531E7	3.1292661173169386E7	9896786.284207422	3892710.082706121	46.0	2.0	49.0	4.0	4.0	6.773823765959509	0.2988689830759428	0.27022889212177753	0.10964225820621504	0.32125986659606454	1.0E-8	-15782.225413328319	-1848.6584730890759
150000	-18862.74026644606	-3099.095621539155	-15763.644644906906	1.505070834787979E7	9922338.899651356	9349797.56680289	2.796054273529517E7	6618987.177039766	1852512.3793974163	37.0	4.0	56.0	4.0	4.0	6.783039020650433	0.2988689830759428	0.26932357485899655	0.11054757546899605	0.32125986659606454	1.0E-8	-15763.644644906906	-1858.9063712998736
155000	-18872.464425034665	-3099.5858263997948	-15772.878598634868	1.5368197603532003E7	7854269.177241897	3.8589206555858016E7	2.392587339174702E7	3.2041793418143347E7	1.0518500599609833E7	37.0	5.0	36.0	21.0	6.0	6.783039020650433	0.2994799704777917	0.27097330433977085	0.11067999294628045	0.3188667322361569	1.0E-8	-15772.878598634868	-1854.2739050828604
160000	-18868.234126802705	-3094.439187594766	-15773.794939207939	1.4395814843080496E7	9499136.241590915	1.8956178661043435E7	2.462824991855731E7	2.9361201719160423E7	6006032.405640897	41.0	13.0	30.0	16.0	5.0	6.776912042354447	0.2943608740578406	0.2666778748021564	0.11920872831236361	0.3197525228276393	1.0E-8	-15773.794939207939	-1852.0268164548884
165000	-18862.71952291605	-3092.455394197428	-15770.264128718622	1.4495867309921056E7	7070458.169981158	2.7594316534520462E7	2.869041373891858E7	3.267479013945252E7	7477146.02485096	44.0	11.0	28.0	16.0	6.0	6.776912042354447	0.28961386941737466	0.26217747996295354	0.11920872831236361	0.32899992230730807	1.0E-8	-15770.264128718622	-1848.3798229308309
170000	-18861.774451794754	-3091.542148061261	-15770.232303733492	1.442685379849326E7	1.1244941545905486E7	1.0297898818585835E7	3.3026458626011305E7	4.71439183358045E7	5633906.72822673	43.0	2.0	40.0	13.0	7.0	6.776912042354447	0.2943874715090303	0.2654673044200201	0.11114530176364144	0.32899992230730807	1.0E-8	-15770.232303733492	-1847.6572569439406
175000	-18878.580397338046	-3095.1168536438663	-15783.46354369418	1.3777380628121283E7	9182542.80842223	4.0047374392715156E7	2.6921398904933177E7	4.793556087981368E7	1.8019313110981505E7	47.0	3.0	37.0	12.0	6.0	6.776912042354447	0.3008035492408638	0.2742495443570891	0.10472922403180793	0.32021768237023907	1.0E-8	-15783.46354369418	-1848.946681763832
180000	-18864.679328770824	-3100.220088094798	-15764.459240676028	1.5012762264954746E7	8200313.807862041	2.17478856309584E7	3.996755216756034E7	6.342925397541133E7	6911099.452550271	41.0	9.0	40.0	7.0	8.0	6.776912042354447	0.3087202139201301	0.2678242908870188	0.10788248069027984	0.3155730145025711	1.0E-8	-15764.459240676028	-1855.2156604938536
185000	-18859.195460125964	-3084.706137021292	-15774.489323104674	1.4488931806686355E7	8774217.31769752	1.3132578037240587E7	2.79995815305998E7	5.6180195851095036E7	5990174.597925571	46.0	4.0	31.0	18.0	6.0	6.609305844527416	0.3059465932331164	0.2647551288577913	0.10569158184315974	0.3236066960659324	1.0E-8	-15774.489323104674	-1841.0315019178738
190000	-18861.394701670622	-3084.9962070458446	-15776.398494624777	1.458795881475592E7	8387931.0194592355	1.00988180013978E7	2.746294135791576E7	4.477977236227197E7	7794912.799079521	41.0	6.0	29.0	22.0	7.0	6.609305844527416	0.32180247274550683	0.25721330244395285	0.10569158184315974	0.3152926429673804	1.0E-8	-15776.398494624777	-1841.9343243751723
195000	-18866.691111414417	-3083.7985721593627	-15782.892539255055	1.4112789638861954E7	5842596.101886839	2.5856515861055735E7	2.3244397508633535E7	4.8189617154256046E7	4004106.935656444	41.0	5.0	28.0	23.0	8.0	7.015500485148929	0.32516342144535504	0.2547185120414403	0.10569158184315974	0.31442648467004475	1.0E-8	-15782.892539255055	-1838.7657319570035
200000	-18859.137931382727	-3079.6819439974515	-15779.455987385278	1.5295932104915306E7	8025919.955206039	2.9834069641718958E7	2.1920985856782872E7	3.634411699021004E7	3840506.115774778	47.0	6.0	32.0	16.0	4.0	7.015500485148929	0.3154356095334708	0.2547185120414403	0.11541939375504401	0.31442648467004475	1.0E-8	-15779.455987385278	-1835.476891762134
205000	-18862.82265724427	-3086.0652795472097	-15776.75737769706	1.4621559770512037E7	6417943.979484194	2.293815473338573E7	2.761256069103232E7	3.777212379162785E7	6268690.263523413	40.0	4.0	22.0	31.0	8.0	6.9333563192130345	0.3154356095334708	0.2547185120414403	0.11541939375504401	0.31442648467004475	1.0E-8	-15776.75737769706	-1842.2236155735889
210000	-18868.94663699718	-3100.0886577233787	-15768.857979273804	1.5560245843893262E7	8960141.179951817	1.256242442093824E7	3.2573239129570387E7	4.626435876641269E7	8636338.014463972	39.0	12.0	30.0	17.0	7.0	7.141781382164735	0.3123083980507843	0.26500269167286516	0.10758879941339666	0.3151001108629537	1.0E-8	-15768.857979273804	-1856.4758462924542
215000	-18854.305773601638	-3096.874807854325	-15757.430965747313	1.5319033124800393E7	1.0246524643766403E7	1.1754129542125171E7	2.9823781146097943E7	3.8416380554789126E7	1.628974041219092E7	41.0	9.0	27.0	21.0	7.0	6.468000379162927	0.309734001463138	0.27158024715576773	0.1102307008697074	0.30845505051138666	1.0E-8	-15757.430965747313	-1853.6968417978574
220000	-18863.49718607795	-3093.564142932696	-15769.933043145254	1.4083755248230752E7	5387652.656425278	2.1503237263843074E7	2.2287942392592784E7	3.771290810791917E7	7138308.161439704	36.0	7.0	28.0	30.0	4.0	6.5214368524446575	0.3020768805696779	0.27158024715576773	0.1102307008697074	0.31611217140484676	1.0E-8	-15769.933043145254	-1849.8522860412477
225000	-18866.924096414506	-3102.172067744638	-15764.75202866987	1.49332308228841E7	9430859.400153318	5979225.549328452	2.3374162894679945E7	3.54987022848198E7	4.3861115349956945E7	36.0	6.0	34.0	27.0	2.0	7.003089751008762	0.3065856409285433	0.27158024715576773	0.1102307008697074	0.3116034110459814	1.0E-8	-15764.75202866987	-1858.132035489925
230000	-18859.199838032782	-3092.4624926729302	-15766.737345359852	1.5065333190975675E7	1.0860016887166794E7	6841601.441466783	1.679207781324673E7	3.391278741115707E7	1.3103441473508859E7	32.0	14.0	31.0	20.0	8.0	7.095870309390001	0.3065856409285433	0.2741307911090844	0.10768015691639073	0.3116034110459814	1.0E-8	-15766.737345359852	-1850.1679432298542
235000	-18865.946698762313	-3103.7038037013735	-15762.24289506094	1.4157467628568863E7	1.3784558228603931E7	8533098.256336365	2.3366710775134318E7	3.671591465830602E7	2231634.3674051096	20.0	20.0	41.0	17.0	7.0	6.6443271738910985	0.3111976090558909	0.27088466174652687	0.10631431815160068	0.3116034110459814	1.0E-8	-15762.24289506094	-1860.9071978741854
240000	-18863.674540149572	-3089.590155958944	-15774.084384190628	1.432464822989357E7	1.429775671003431E7	7007583.600006828	2.922530119961807E7	4.617888902530009E7	5222358.056808537	4.0	42.0	40.0	11.0	8.0	7.189910513495453	0.3206451854142826	0.2661873649763432	0.10018910083869063	0.3129783487706833	1.0E-8	-15774.084384190628	-1844.973954909649
245000	-18856.015442746295	-3086.451717532597	-15769.563725213697	1.4782013349510849E7	1.08410414162094E7	9610082.199242216	2.7696840132351685E7	3.526729114555388E7	6653270.292263783	15.0	34.0	34.0	15.0	7.0	7.249979388648797	0.31855767144185215	0.26827487894877367	0.09939972699255678	0.3137677226168172	1.0E-8	-15769.563725213697	-1843.5063178526807
250000	-18863.635410352123	-3095.0450699057415	-15768.59034044638	1.5152724416752543E7	2.513336743312617E7	8081268.598315395	2.5157809926697478E7	3.67176232010483E7	6918099.166271429	10.0	39.0	37.0	11.0	8.0	7.022118449071288	0.31032813987329755	0.26884716099636374	0.10823714359846355	0.3125875555318749	1.0E-8	-15768.59034044638	-1850.8466824130676
255000	-18868.862863869068	-3099.3988801984206	-15769.463983670648	1.5345398622378822E7	2.5646455033706713E7	7254942.749392391	3.8905433668948E7	3.600123254856341E7	9660062.351511817	7.0	37.0	45.0	8.0	8.0	7.3237015850894815	0.30463313201841724	0.26884716099636374	0.11027916443347553	0.3162405425517432	1.0E-8	-15769.463983670648	-1853.0268909630738
260000	-18863.40002999941	-3095.8266927420505	-15767.573337257361	1.4704906738102714E7	8879406.756486876	6065177.199666215	2.3289538373478346E7	3.5531857280123286E7	4419795.891005303	13.0	28.0	40.0	20.0	4.0	7.3237015850894815	0.3037731467420057	0.2699089555171365	0.10750592804408819	0.31881196969676934	1.0E-8	-15767.573337257361	-1852.9476030373282
265000	-18859.993595883843	-3094.2996300037435	-15765.6939658801	1.4636184742693817E7	8226034.4059162075	6395911.315490272	2.521745971941126E7	2.4035959319615286E7	4329157.240941087	17.0	20.0	36.0	29.0	3.0	6.702623973166515	0.2931295186871433	0.26641734873818024	0.11408247725714421	0.32637065531753195	1.0E-8	-15765.6939658801	-1852.2934266631207
270000	-18846.072955708656	-3087.483350078887	-15758.589605629768	1.4842243498731554E7	9993541.698915085	8979395.623741414	2.0627947305537984E7	5.329895075583646E7	4413953.001007561	20.0	18.0	39.0	21.0	7.0	6.982535018808409	0.29548587497168477	0.27771301953222294	0.10868013869984475	0.3181209667962473	1.0E-8	-15758.589605629768	-1844.0791635099386
275000	-18853.30175037775	-3085.492455498514	-15767.809294879235	1.4484674834056456E7	7614786.233808012	1.0932879341863561E7	2.874037251415574E7	4.135007516563654E7	2953091.0729085733	34.0	11.0	37.0	18.0	5.0	6.520616910995282	0.29874220260072565	0.2721645399807677	0.1173139210165754	0.311779336401931	1.0E-8	-15767.809294879235	-1842.7532795906905
280000	-18862.550030823208	-3087.6706152320103	-15774.879415591198	1.430258817867652E7	7319563.313753226	1.4274282370445652E7	3.997163805808697E7	2.9286289256444003E7	2571278.1426952346	39.0	5.0	44.0	13.0	4.0	6.38537164235372	0.30568849819230365	0.27140742883151264	0.10233006217085155	0.3205740108053319	1.0E-8	-15774.879415591198	-1844.7953021192618
285000	-18857.49275483097	-3084.430772755207	-15773.061982075766	1.433414000115474E7	8130736.728353818	2.5660787456854872E7	3.509555684846678E7	2.22793882137014E7	3482408.681176436	46.0	4.0	46.0	7.0	2.0	6.726609191745053	0.3079954423019458	0.2722225277121715	0.10056967913240977	0.31921235085347266	1.0E-8	-15773.061982075766	-1841.3369856660938
290000	-18858.656182310653	-3087.0440842258217	-15771.612098084832	1.5184550164340125E7	5856243.072376675	1.320503956936903E7	2.1569769733969796E7	4.35182369383075E7	1.0959163119730845E7	33.0	1.0	49.0	15.0	7.0	6.726609191745053	0.2898726432062726	0.2803949994844739	0.10682567296305549	0.32290668434619774	1.0E-8	-15771.612098084832	-1844.2453336372564
295000	-18852.582792476634	-3086.03306723519	-15766.549725241444	1.5332990041540563E7	6890141.82499911	1.192197731714345E7	2.211104806604657E7	5.7561468049376994E7	1.483864773703085E7	34.0	1.0	51.0	11.0	8.0	6.830576023656881	0.2884876357535697	0.27743211507779747	0.11042396238963206	0.32365628677900043	1.0E-8	-15766.549725241444	-1842.3942822364015
300000	-18854.581050607463	-3087.927181292365	-15766.653869315098	1.5843184532242185E7	6560851.099743128	3.42569624653266E7	2.928591823983587E7	5.3860962608283155E7	6073883.298947501	35.0	5.0	49.0	8.0	8.0	6.830576023656881	0.2942668550058639	0.2670659495325986	0.11154291398046562	0.32712428148107153	1.0E-8	-15766.653869315098	-1841.5340476874512
305000	-18868.473017176115	-3097.7831115526615	-15770.689905623454	1.5335173565545164E7	8647527.936555397	2.0759526836277917E7	3.015473579394122E7	2.3460194218583632E7	7372104.269810246	34.0	7.0	51.0	5.0	8.0	6.830576023656881	0.2957938009390344	0.2675476912001595	0.11329142262941275	0.32336708523139307	1.0E-8	-15770.689905623454	-1855.2232062865642
310000	-18873.736862406065	-3093.6786875247676	-15780.058174881298	1.5669719951046083E7	6965122.483050037	1.9374090811355032E7	3.2687713696535606E7	2.541269407943244E7	7316491.010244662	42.0	4.0	45.0	9.0	5.0	6.830576023656881	0.29988513214331985	0.2693231809151061	0.11369082914134217	0.31710085780023156	1.0E-8	-15780.058174881298	-1850.871284607469
315000	-18861.00633439162	-3090.0722290614813	-15770.934105330138	1.4117423571502134E7	6654771.011380624	1.85653569868028E7	3.2784595952543214E7	3.810473374325151E7	7617369.057303372	42.0	11.0	42.0	4.0	6.0	7.152006361434541	0.30920127183514456	0.2693231809151061	0.10437468944951746	0.31710085780023156	1.0E-8	-15770.934105330138	-1846.533055508994
320000	-18872.97322477689	-3098.1712181945795	-15774.802006582311	1.4246561208482053E7	7392588.657560663	2.5646378570048355E7	3.071728675406243E7	5646491.574265213	6140866.857887191	39.0	18.0	40.0	6.0	2.0	6.567110302116639	0.3041634228942526	0.27059032211847606	0.11197280748499991	0.31327344750227115	1.0E-8	-15774.802006582311	-1856.1884660281692
325000	-18857.020305331123	-3092.7815260709226	-15764.238779260202	1.471821712293174E7	8972106.507521959	1.0140729199540421E7	2.8101696852902718E7	4.931884808737143E7	4915434.549409199	38.0	9.0	41.0	10.0	7.0	6.993668165225817	0.3041634228942526	0.27330230557564267	0.10812466118767307	0.3144096103424314	1.0E-8	-15764.238779260202	-1849.3435297161466
330000	-18868.84692834428	-3096.9014425157825	-15771.945485828495	1.4680247817731608E7	1.1791074822368516E7	1.810517630799317E7	2.308699067962937E7	3.198961485664078E7	8617657.206858799	41.0	10.0	19.0	27.0	8.0	7.235196098849655	0.29939962541079806	0.2710578508826207	0.11300109775912534	0.31654142594745566	1.0E-8	-15771.945485828495	-1854.2024055618247
335000	-18882.216467393708	-3098.1276901133583	-15784.08877728035	1.4891044647240818E7	8742451.460073072	1.5478111871054383E7	2.7139276482591953E7	5.3772173863591254E7	8957700.702771893	39.0	10.0	30.0	18.0	8.0	7.237886558650908	0.30132393669603885	0.2733171153245066	0.10669213651979886	0.3186668114596554	1.0E-8	-15784.08877728035	-1854.2959465948322
340000	-18867.347732769813	-3095.198374269452	-15772.149358500363	1.4899959453474155E7	8543221.348232508	1.5497561577692306E7	3.878187519847264E7	4.133093406262828E7	5420785.788283873	45.0	2.0	46.0	8.0	4.0	6.851012736046972	0.3056674013938841	0.2667318273427886	0.10669213651979886	0.32090863474352815	1.0E-8	-15772.149358500363	-1851.564477964787
345000	-18869.40947229232	-3093.76828771277	-15775.64118457955	1.5227706282986866E7	7750645.92447903	7017317.912893976	3.0936423926384807E7	7476875.295105437	1.0295350215460315E7	42.0	4.0	52.0	3.0	4.0	7.350441617754794	0.3056674013938841	0.26473043075512404	0.10669213651979886	0.3229100313311927	1.0E-8	-15775.64118457955	-1851.5243964497333
350000	-18872.099786453007	-3095.584679365562	-15776.515107087444	1.4705537758551648E7	1.0989797112229636E7	2.750739652218706E7	2.8738231170686413E7	9117989.207089826	5022025.614640613	52.0	4.0	45.0	1.0	3.0	7.308610795727901	0.30707261136142067	0.26185986969424924	0.10815748761313707	0.3229100313311927	1.0E-8	-15776.515107087444	-1853.6777461147092
355000	-18872.26181102275	-3096.3530906942906	-15775.908720328458	1.5402755736811914E7	7490888.362658143	1.3171654189748788E7	3.3444664771289498E7	9.000236585033469E7	5519890.430151026	46.0	2.0	51.0	1.0	5.0	6.777997209512016	0.31054355796734473	0.2615862615019709	0.10496014919949131	0.3229100313311927	1.0E-8	-15775.908720328458	-1850.9950075141276
360000	-18856.15756459133	-3090.2725587155624	-15765.885005875767	1.49325183129988E7	8792132.748668639	3.832554814268264E7	3.784771149407318E7	2.4266984442481138E7	4893989.618717219	48.0	5.0	40.0	6.0	6.0	7.018828636120256	0.3128385888098798	0.2614334109270272	0.10970067685610103	0.3160273234069916	1.0E-8	-15765.885005875767	-1845.517862857244
365000	-18854.830910424575	-3088.5800304831605	-15766.250879941414	1.4618696264525367E7	5823281.1336274035	1.908225399596289E7	3.7783812571269855E7	4.375245715554614E7	3176243.1958722197	42.0	5.0	41.0	15.0	2.0	7.018828636120256	0.3128385888098798	0.2605272202086145	0.10970067685610103	0.31693351412540427	1.0E-8	-15766.250879941414	-1844.4608862543005
