# BEAST v1.8.2, r6687
# Generated Tue Jan 15 13:22:39 EST 2019 [seed=1547576558768]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
60000	-3847.5714678968243	-1567.3886367453065	-2280.182831151518	3373397.9347266573	821843.4103229806	1696964.8723633087	634153.0745753478	621447.933040066	1081864.6570334935	3.0	8.0	2.0	5.0	5.0	17.00778264430111	0.26653138469226867	0.26550280448273594	0.18558794628499192	0.28237786454000346	1.0E-8	-2280.182831151518	-337.602201587391
65000	-3847.364957983412	-1572.000381806183	-2275.364576177229	4113556.881427367	344556.32734275993	1989767.4163242218	4558831.709146394	1060785.0077538833	729068.1622723595	4.0	4.0	1.0	3.0	11.0	19.200901684934845	0.27441621066149563	0.2639016949599726	0.17930422983852826	0.28237786454000346	1.0E-8	-2275.364576177229	-337.1911653718342
70000	-3848.773226134068	-1566.9246613018875	-2281.8485648321807	3737676.0227662767	1450065.4591710933	997954.5446398415	871520.7188199682	388464.2003152527	893139.8370424712	8.0	2.0	2.0	10.0	1.0	17.358488283880344	0.286551765182645	0.2639016949599726	0.17930422983852826	0.27024231001885407	1.0E-8	-2281.8485648321807	-337.49385234882897
75000	-3830.7146123536245	-1556.2555072665737	-2274.459105087051	3519046.1231912235	322287.2196228194	326508.3103970161	612139.4335401695	921069.1387039501	1241716.0924201976	4.0	5.0	4.0	9.0	1.0	18.75993908797599	0.29632176981616065	0.28119772100409174	0.16308470466572944	0.2593958045140181	1.0E-8	-2274.459105087051	-328.8337444540678
80000	-3838.5218327510047	-1569.3331481287162	-2269.1886846222883	3615026.239527408	1457635.1873555314	377278.94235558907	384268.17456590116	462051.1618583821	1733490.4808998434	8.0	1.0	5.0	7.0	2.0	27.9514056257767	0.29335425924215075	0.2841074341934725	0.15963308973228504	0.26290521683209167	1.0E-8	-2269.1886846222883	-338.47068624949793
85000	-3836.3021545835095	-1567.6974534408241	-2268.6047011426854	3883632.936167498	537012.5757586769	1066194.1059958867	622430.2200381203	894556.2796456835	3533539.618924068	2.0	10.0	2.0	8.0	1.0	25.86845150391534	0.2937967092854861	0.28116222293226456	0.1497822466519084	0.2752588211303409	1.0E-8	-2268.6047011426854	-335.11636263628253
90000	-3850.2405984080015	-1577.8342010115878	-2272.4063973964135	4233431.783224556	1433065.0364701068	1133244.559985785	2079466.3078474123	723037.4811742988	602235.7121601276	1.0	11.0	6.0	2.0	3.0	31.45251691257376	0.28579548709722224	0.2770462306455188	0.15822920441546715	0.2789290778417918	1.0E-8	-2272.4063973964135	-345.89621316339503
95000	-3840.233369795926	-1570.0994581753193	-2270.133911620607	2865871.8639711076	421227.9266558819	883965.1128333019	859905.6460646552	2180666.2116214396	798127.798596882	1.0	5.0	6.0	4.0	7.0	21.69783333945688	0.28300795648119875	0.28750490854757527	0.15047823528970442	0.27900889968152154	1.0E-8	-2270.133911620607	-339.3798627741389
100000	-3847.491706668441	-1577.1315353627263	-2270.360171305715	3109491.607138962	1447568.672055093	2063870.1521370264	1091171.9844482988	2157494.3788301805	6836748.8241178	1.0	4.0	16.0	1.0	1.0	29.9384429904539	0.27591611975482955	0.28188546029819483	0.15319318039502872	0.2890052395519469	1.0E-8	-2270.360171305715	-340.95725729131397
105000	-3856.5601949842594	-1583.5726357827718	-2272.9875592014873	3901646.165417479	2449734.155897273	1248881.5217707031	1400368.8207281718	3984329.819766908	5104103.135591399	5.0	8.0	7.0	2.0	1.0	37.72443837218776	0.27591611975482955	0.2968060129369778	0.14091670166879003	0.2863611656394026	1.0E-8	-2272.9875592014873	-346.72556157634693
110000	-3837.455506849657	-1569.9956072054742	-2267.4598996441828	3410002.7064036992	394647.1096269392	1005400.0924972802	878192.1469300677	2391339.4850589707	787118.090317012	3.0	1.0	12.0	1.0	6.0	39.31289909462458	0.2770095119396732	0.2978905330343875	0.13873878938653667	0.2863611656394026	1.0E-8	-2267.4598996441828	-337.16690140837204
115000	-3850.5942247550897	-1580.3955450569815	-2270.198679698108	3717700.6568973395	2629454.4776289808	644896.5797739582	929027.763468844	1979290.1903053098	924385.6014081402	3.0	6.0	3.0	5.0	6.0	42.08564680980763	0.27759744490449634	0.29611486318130853	0.13873878938653667	0.28754890252765847	1.0E-8	-2270.198679698108	-346.35436210422074
120000	-3838.5686983120304	-1570.7968293263032	-2267.7718689857275	3834237.0196367507	2237008.4453001977	769450.8488663923	1058698.8334747322	591619.1855201251	1308218.9540357697	5.0	4.0	4.0	7.0	3.0	38.24214127133656	0.271724003493247	0.2917546115266508	0.1407645122140087	0.2957568727660935	1.0E-8	-2267.7718689857275	-338.03348184560554
125000	-3835.835137208891	-1563.5085255891888	-2272.3266116197024	3252237.9928557025	527531.697109759	216037.05721596355	238202.10333378857	592018.0638797763	1490105.0919804533	7.0	3.0	6.0	1.0	6.0	35.60979561603018	0.2674049933323888	0.2881557818707777	0.1463872229089386	0.2980520018878949	1.0E-8	-2272.3266116197024	-334.5616189077726
