# BEAST v1.8.2, r6687
# Generated Tue Jan 15 13:40:13 EST 2019 [seed=1547577613245]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
100000	-3286.4313151495753	-1442.0182203682932	-1844.4130947812819	366977.8356804103	1164665.05713246	165152.12320025495	499422.5022229502	397840.4882827031	273618.3430869812	1.0	3.0	9.0	1.0	2.0	6.067853985394508	0.26372949855006317	0.30221971064779485	0.13478635693760493	0.29926443386453727	1.0E-8	-1844.4130947812819	-216.9585434818683
105000	-3282.8527625178604	-1439.3175547498681	-1843.5352077679925	387923.09354126314	180810.37339659123	738419.5662659497	617720.7047358475	345938.9724746314	238132.6753407266	7.0	1.0	2.0	5.0	1.0	6.557809798897612	0.25970707110895597	0.30061905850981196	0.14453215200024094	0.29514171838099135	1.0E-8	-1843.5352077679925	-214.77472642639856
110000	-3279.6975572595547	-1437.3641320566537	-1842.3334252029013	393213.30570846034	169009.5858983567	213026.38006009124	493210.420834883	581099.7762358771	493194.1165134601	3.0	3.0	2.0	4.0	4.0	5.449346917051385	0.2642571363852165	0.30061905850981196	0.13777307769197153	0.2973507274130003	1.0E-8	-1842.3334252029013	-214.7506388378109
115000	-3276.8555126986375	-1431.7294489737146	-1845.126063724923	633461.1635679409	66118.0340840911	131345.59424955596	323527.0901816108	365652.2384352332	230823.6364688001	3.0	3.0	2.0	4.0	4.0	4.867314636360474	0.2701418772991221	0.30061905850981196	0.1370207936262855	0.2922182705647807	1.0E-8	-1845.126063724923	-211.9120494435451
120000	-3282.1360519620957	-1434.3695692241129	-1847.7664827379826	408411.1288408446	177868.43870792756	306619.27110231447	311725.89189705986	320132.95370233484	128317.37437160418	4.0	7.0	1.0	1.0	3.0	5.189126319434915	0.27494314502376016	0.2932975421965504	0.1370207936262855	0.2947385191534042	1.0E-8	-1847.7664827379826	-213.8489645970168
125000	-3283.4571202828283	-1435.2024393143847	-1848.2546809684434	503795.4150529419	468692.5013627859	181337.64064566614	176444.30463495018	233015.2687991975	426247.3658550765	1.0	1.0	6.0	3.0	5.0	6.354492068415935	0.27494314502376016	0.2932975421965504	0.14138315678124105	0.2903761559984487	1.0E-8	-1848.2546809684434	-213.51496330940807
130000	-3305.513055256025	-1454.7286331198093	-1850.7844221362157	788599.2387976407	457593.7477941063	518899.7616209367	565643.106686672	1613428.9927195453	685619.8138949915	2.0	2.0	7.0	4.0	1.0	6.381852494582045	0.2656354383552415	0.3026200759846711	0.14524423339995232	0.28650025226013537	1.0E-8	-1850.7844221362157	-227.93954790466688
135000	-3297.2512503192706	-1452.3064802332901	-1844.9447700859805	754710.1278022964	370937.55913019343	599906.3397332734	1419874.8768306796	801943.3943379562	337135.4076922662	1.0	1.0	5.0	8.0	1.0	4.93547704976641	0.2586521570851719	0.30222719239770973	0.15262039825698326	0.28650025226013537	1.0E-8	-1844.9447700859805	-226.47928760374901
140000	-3288.5428549006983	-1445.309882370315	-1843.2329725303832	458975.27329833154	313504.34040197567	482639.79255308275	688048.5422592955	682351.7363813559	309100.9874386052	5.0	1.0	2.0	7.0	1.0	4.798793892730859	0.2668378052679483	0.3078213089607301	0.143417681860213	0.2819232039111088	1.0E-8	-1843.2329725303832	-221.5206310053619
145000	-3285.651466748066	-1440.1957614377743	-1845.455705310292	404946.30806597805	693527.2710882893	237002.28619789082	377053.92465742165	255172.2647131767	72624.47537611835	2.0	1.0	10.0	2.0	1.0	4.290621297418359	0.26559801252184945	0.3041934232697269	0.1445240476942478	0.28568451651417603	1.0E-8	-1845.455705310292	-218.779254981062
150000	-3292.9614294889134	-1444.014858482959	-1848.9465710059546	443628.01534301694	740005.2756708753	421574.5088228183	167036.67614811278	432337.554508115	73047.32748596702	3.0	6.0	1.0	4.0	2.0	2.8184665659199846	0.25741710098305093	0.3051438702498127	0.15175451225296052	0.28568451651417603	1.0E-8	-1848.9465710059546	-221.83695969155983
155000	-3297.8148903004494	-1449.0120803389939	-1848.8028099614558	477729.7673245455	412724.37011081574	242101.78480407354	456125.8686969607	471554.8953260206	294828.2711582638	4.0	1.0	6.0	1.0	4.0	3.711068607348688	0.25404090402552043	0.3085200672073432	0.15175451225296052	0.28568451651417603	1.0E-8	-1848.8028099614558	-226.7529469559528
160000	-3289.8210542186043	-1439.4260015577509	-1850.3950526608537	463761.15108924574	3218936.353623684	3612245.1260386836	234248.2073314688	112027.5596885877	169233.2183166049	1.0	1.0	2.0	3.0	9.0	3.332143207797227	0.2528927399852822	0.300613227822948	0.1574839964471315	0.2890100357446384	1.0E-8	-1850.3950526608537	-213.53897396771444
165000	-3285.532487194174	-1438.6387974914521	-1846.893689702722	449681.90567924106	1074551.8908126254	661327.4726878827	395549.594341675	188661.1159576115	415788.3690842098	1.0	2.0	1.0	1.0	11.0	2.972181678839893	0.2558330575387671	0.292005793149597	0.1574839964471315	0.2946771528645045	1.0E-8	-1846.893689702722	-215.0053399160579
170000	-3295.3825835759335	-1447.0547895846803	-1848.3277939912534	629244.8064771148	480166.06509385904	675896.5950700495	372651.6209115496	333654.05923227454	651011.6955466784	1.0	1.0	1.0	10.0	3.0	4.098692545769332	0.26288317602129185	0.2856247977206877	0.1504338779646068	0.3010581482934138	1.0E-8	-1848.3277939912534	-223.21621239925037
175000	-3288.7013813981985	-1441.067524458713	-1847.6338569394854	505001.2999760243	587224.6372651123	152863.7929391953	482243.91400258563	228120.88385410688	309315.03883150814	1.0	4.0	4.0	6.0	1.0	5.115655858972639	0.2604516655539093	0.29364547801522023	0.15696279234470892	0.28894006408616174	1.0E-8	-1847.6338569394854	-217.7011750332199
180000	-3284.6588554177515	-1438.9750626774294	-1845.6837927403224	519357.51507811877	225924.46550796868	219101.54580393876	248831.08299360765	260243.09812930255	455752.70804329717	5.0	2.0	6.0	2.0	1.0	4.889462856309909	0.27240729344042924	0.29155952301820853	0.15384603135785574	0.2821871521835067	1.0E-8	-1845.6837927403224	-218.09334646984885
185000	-3281.9189970964844	-1436.8713350440937	-1845.0476620523907	424855.60617869184	304021.8120529468	138531.2798997313	214274.10617824606	536946.6813509595	757766.79973438	7.0	5.0	1.0	2.0	1.0	8.574645316558291	0.26313648671409584	0.287920494823803	0.1656688043719944	0.28327421409010695	1.0E-8	-1845.0476620523907	-213.38878934346502
