ID,Lon,Lat
Boophis_quasiboehmei_3_KF611380_T08_313,47.45,-21.25
Boophis_quasiboehmei_3_KF611381_T08_315,47.45,-21.25
Boophis_quasiboehmei_3_KF611382_T08_320,47.45,-21.25
Boophis_quasiboehmei_3_KF611383_ZCMV10424,47.45,-21.25
Boophis_quasiboehmei_3_KF611384_ZCMV10438,47.45,-21.25
Boophis_quasiboehmei_3_KF611385_ZCMV10439,47.45,-21.25
Boophis_quasiboehmei_3_KF611386_ZCMV10440,47.35,-21.5
Boophis_quasiboehmei_a_KF611300_ZCMV09607,47.42621667,-21.24386667
Boophis_quasiboehmei_a_KF611301_ZCMV09634,47.42621667,-21.24386667
Boophis_quasiboehmei_a_KF611302_T08_207,47.42621667,-21.24386667
Boophis_quasiboehmei_a_KF611305_T08_212,47.42621667,-21.24386667
Boophis_quasiboehmei_a_KF611309_T08_139,1,-1
Boophis_quasiboehmei_a_KF611310_T08_162,1,-1
Boophis_quasiboehmei_a_KF611311_ZCMV09457,1,-1
Boophis_quasiboehmei_a_KF611312_ZCMV09459,1,-1
Boophis_quasiboehmei_a_KF611313_ZCMV09460,1,-1
Boophis_quasiboehmei_a_KF611314_ZCMV09463,1,-1
Boophis_quasiboehmei_a_KF611315_ZCMV09474,1,-1
Boophis_quasiboehmei_a_KF611317_ZCMV09498,1,-1
Boophis_quasiboehmei_a_KF611318_ZCMV09499,1,-1
Boophis_quasiboehmei_a_KF611319_ZCMV09501,1,-1
Boophis_quasiboehmei_a_KF611320_ZCMV09515,1,-1
Boophis_quasiboehmei_a_KF611321_ZCMV09517,1,-1
Boophis_quasiboehmei_a_KF611322_ZCMV10367,1,-1
Boophis_quasiboehmei_a_KF611323_ZCMV10392,1,-1
Boophis_quasiboehmei_a_KF611324_T08_193,1,-1
Boophis_quasiboehmei_a_KF611325_T08_196,1,-1
Boophis_quasiboehmei_a_KF611329_T08_202,1,-1
Boophis_quasiboehmei_a_KF611330_T08_49,1,-1
Boophis_quasiboehmei_a_KF611332_T08_52,1,-1
Boophis_quasiboehmei_a_KF611333_T08_66,1,-1
Boophis_quasiboehmei_a_KF611334_T08_69,1,-1
Boophis_quasiboehmei_a_KF611335_T08_70,1,-1
Boophis_quasiboehmei_a_KF611337_T08_75,1,-1
Boophis_quasiboehmei_a_KF611338_ZCMV09651,1,-1
Boophis_quasiboehmei_a_KF611339_ZCMV09662,1,-1
Boophis_quasiboehmei_a_KF611340_ZCMV09680,1,-1
Boophis_quasiboehmei_a_KF611341_ZCMV09681,1,-1
Boophis_quasiboehmei_a_KF611342_ZCMV09682,1,-1
Boophis_quasiboehmei_a_KF611343_ZCMV09706,1,-1
Boophis_quasiboehmei_a_KF611345_T08_83,1,-1
Boophis_quasiboehmei_a_KF611347_ZCMV09868,1,-1
Boophis_quasiboehmei_a_KF611348_ZCMV09880,1,-1
Boophis_quasiboehmei_a_KF611350_ZCMV09717,47.52254722,-21.23531944
Boophis_quasiboehmei_a_KF611351_ZCMV09743,47.52254722,-21.23531944
Boophis_quasiboehmei_a_KF611352_ZCMV09758,47.52254722,-21.23531944
Boophis_quasiboehmei_a_KF611353_ZCMV09783,47.52254722,-21.23531944
Boophis_tasymena_1_AY848670_ZCMV207,47.361417,-21.336317
Boophis_tasymena_1_GU975102_ZCMV4518,47.46563333,-21.24215
Boophis_tasymena_1_GU975103_ZCMV1361,47.36666667,-21.21666667
Boophis_tasymena_1_GU975104_ZCMV1362,47.36666667,-21.21666667
Boophis_tasymena_1_GU975105_ZCMV1363,47.36666667,-21.21666667
Boophis_tasymena_1_GU975106_ZCMV1394,47.36666667,-21.21666667
Boophis_tasymena_1_GU975108_ZCMV4595,47.35971667,-21.25793333
Boophis_tasymena_1_GU975109_ZCMV4901,47.35971667,-21.25793333
Boophis_tasymena_1_GU975110_ZCMV4925,47.35971667,-21.25793333
Boophis_tasymena_1_GU975111_ZCMV4932,47.35971667,-21.25793333
Boophis_tasymena_1_GU975112_T0174,47.433333,-21.25
Boophis_tasymena_1_GU975113_T0139,47.433333,-21.25
Boophis_tasymena_1_JX570108_T080239,47.37028333,-21.22561667
Boophis_tasymena_1_JX570109_T080249,47.37028333,-21.22561667
Boophis_tasymena_1_JX570110_ZCMV9158,1,-1
Boophis_tasymena_1_JX570111_ZCMV10318,1,-1
Boophis_tasymena_1_JX570112_ZCMV9268,47.433333,-21.25
Boophis_tasymena_1_JX570113_ZCMV9614,47.42948333,-21.24828333
Boophis_tasymena_1_JX570114_ZCMV10272,47.35971667,-21.25793333
Boophis_tasymena_1_JX570115_ZCMV10397,47.36666667,-21.21666667
Boophis_tasymena_1_JX570116_ZCMV9989,47.429167,-21.288889
Boophis_tasymena_1_JX570117_ZCMV9567,47.39683333,-21.23693333
Boophis_tasymena_1_JX570118_ZCMV9753,47.46563333,-21.24215
Boophis_tasymena_1_JX570119_ZCMV10266,47.35971667,-21.25793333
Boophis_tasymena_1_JX570120_ZCMV9839,47.46563333,-21.24215
Boophis_tasymena_1_JX570121_ZCMV2636,47.46667,-21.26667
Boophis_tasymena_1_JX570122_FGMV2002_1813,47.36666667,-21.21666667
Boophis_tasymena_1_KF610497_T08_232,47.36666667,-21.21666667
Boophis_tasymena_1_KF610498_ZCMV10406,47.36666667,-21.21666667
Boophis_tasymena_1_KF610499_ZCMV10412,47.36666667,-21.21666667
Boophis_tasymena_1_KF610500_ZCMV10352,1,-1
Boophis_tasymena_1_KF610501_ZCMV9265,47.433333,-21.25
Boophis_tasymena_1_KF610502_ZCMV9350,47.433333,-21.25
Boophis_tasymena_1_KF610503_ZCMV9996,47.429167,-21.288889
Calumma_boettgeri_2_JQ734098_ACZC1404,49.19083333,-12.51194444
Calumma_boettgeri_2_JQ734099_ACZC1410,49.19083333,-12.51194444
Calumma_boettgeri_2_JQ734100_ACZC1429,49.2,-12.4833
Calumma_boettgeri_2_JQ734101_ACZC1441,49.2,-12.4833
Calumma_boettgeri_2_JQ734102_ACZC1412,49.19027778,-12.50358333
Calumma_boettgeri_2_JQ734103_ACZC1443,49.19027778,-12.50358333
Calumma_boettgeri_2_JQ734104_ACZC1464,49.19083333,-12.51194444
Calumma_boettgeri_2_JQ734105_ACZC1481,49.19083333,-12.51194444
Calumma_boettgeri_2_JQ734106_ACZC1484,49.19083333,-12.51194444
Calumma_boettgeri_2_JQ734107_ACZC1488,49.19083333,-12.51194444
Calumma_boettgeri_2_JQ734108_ACZC1492,49.19083333,-12.51194444
Calumma_boettgeri_2_JQ734109_ACZC1499,49.19083333,-12.51194444
Calumma_boettgeri_2_JQ734110_ACZC1602,49.17194,-12.52694
Calumma_boettgeri_2_JQ734111_ACZC1619,49.17194,-12.52694
Calumma_boettgeri_2_JQ734112_ACZC1629,49.17194,-12.52694
Calumma_boettgeri_2_JQ734113_ACZC1630,49.17194,-12.52694
Calumma_boettgeri_2_JQ734115_FGZC1017,49.17666667,-12.51666667
Calumma_boettgeri_2_JQ734116_FGZC1016,49.17666667,-12.51666667
Calumma_boettgeri_2_JQ734117_FGZC1018,49.17666667,-12.51666667
Calumma_boettgeri_2_JQ734118_FGZC1019,49.17666667,-12.51666667
Calumma_boettgeri_2_JQ734119_FGZC460,49.1637,-12.6365
Calumma_boettgeri_2_JQ734120_FGZC462,49.1637,-12.6365
Calumma_boettgeri_2_JQ734121_FGZC461,49.1637,-12.6365
Calumma_nasutum_6_JQ734036_FGZC246,46.84027778,-24.73833333
Calumma_nasutum_6_JQ734037_ZCSH196,46.79533333,-24.72583333
Calumma_nasutum_6_JQ734038_ZCSH151,46.79533333,-24.72583333
Calumma_nasutum_6_JQ734039_ZCSH138,46.79533333,-24.72583333
Calumma_nasutum_6_JQ734040_PSG2786,46.79069444,-24.72977778
Calumma_nasutum_6_JQ734041_PSG2768,46.79069444,-24.72977778
Calumma_nasutum_6_JQ734042_PSG2766,46.79533333,-24.72577778
Calumma_nasutum_6_JQ734043_FGZC143,46.84027778,-24.73833333
Calumma_nasutum_6_JQ734044_FGZC245,46.84027778,-24.73833333
Calumma_nasutum_6_JQ734045_FGZC142,46.84027778,-24.73833333
Calumma_nasutum_7_JQ734081_PSG2808,48.20855,-19.428017
Calumma_nasutum_7_JQ734082_PSG_2449,48.2007139,-19.434742
Calumma_nasutum_7_JQ734083_MPFC61,48.3165278,-19.543111
Calumma_nasutum_7_JQ734084_MPFC_64,48.3165278,-19.543111
Calumma_nasutum_7_JQ734085_PSG_2553,47.9396194,-18.449767
Calumma_nasutum_7_JQ734086_PSG_2197,48.20855,-19.428017
Calumma_nasutum_7_JQ734087_MV_2001_239,48.4167,-18.9333
Calumma_nasutum_7_JQ734088_PSG_2823,48.2229,-19.3306
Calumma_nasutum_7_JQ734089_PSG2806,48.20855,-19.428017
Calumma_nasutum_7_JQ734090_PSG_2453,47.9396194,-18.449767
Calumma_nasutum_7_JQ734091_PSG2458,48.2007139,-19.434742
Calumma_nasutum_7_JQ734092_FGZC_2693,48.50972,-18.96611
Calumma_nasutum_7_JQ734093_FGZC2692,48.50972,-18.96611
Calumma_nasutum_7_JQ734096_PSG2818,48.20855,-19.428017
Dromicodryas_bernieri_1_JEC15909,46.885393,-25.06099
Dromicodryas_bernieri_1_JEC15910,48.283333,-14.066666
Dromicodryas_bernieri_1_JEC17247,47.5166667,-23.666667
Dromicodryas_bernieri_1_JEC17950,46.1406667,-22.943
Dromicodryas_bernieri_1_JEC17951,46.1406667,-22.943
Dromicodryas_bernieri_1_JEC17953,46.205,-23.461667
Dromicodryas_bernieri_1_RAN33945,46.885393,-25.06099
Dromicodryas_bernieri_1_RAN43570,44.711666,-22.843333
Dromicodryas_bernieri_1_RAN65208,43.39553,-22.867149
Dromicodryas_bernieri_1_RAN65307,43.25166,-22.135262
Dromicodryas_bernieri_1_RAN66289,43.890217,-20.900998
Dromicodryas_bernieri_1_RAX8265,45.531433,-25.568967
Dromicodryas_bernieri_1_RAX8575,45.64235,-23.9853
Dromicodryas_bernieri_1_RAX8689,48.393783,-21.121667
Dromicodryas_bernieri_1_RAX8933,49.703127,-16.674977
Dromicodryas_bernieri_1_RAX9168,49.476467,-17.815117
Dromicodryas_bernieri_1_RAX9492,46.287467,-19.56929
Dromicodryas_bernieri_1_UMFS4931,47.516667,-23.666667
Dromicodryas_quadrilineatus_3_RAN37932,49.966666,-13.933333
Dromicodryas_quadrilineatus_3_RAN38682,49.25,-12.533333
Dromicodryas_quadrilineatus_3_RAN42830,50.316666,-15.283333
Dromicodryas_quadrilineatus_3_RAN43682,48.3,-13.4
Dromicodryas_quadrilineatus_3_RAN58930,43.873683,-21.859866
Dromicodryas_quadrilineatus_3_RAN68357,45.770193,-15.914705
Dromicodryas_quadrilineatus_3_RAX10203,49.55,-14.46
Dromicodryas_quadrilineatus_3_RAX11626,45.11436,-21.59586
Dromicodryas_quadrilineatus_3_RAX12310,47.0049,-16.80897
Dromicodryas_quadrilineatus_3_RAX12409,49.35818,-12.33429
Dromicodryas_quadrilineatus_3_RAX12491,49.26973,-12.1907
Dromicodryas_quadrilineatus_3_RAX12547,49.05586,-12.93111
Dromicodryas_quadrilineatus_3_RAX12625,49.05586,-12.93111
Dromicodryas_quadrilineatus_3_RAX2331,48.848287,-13.855984
Dromicodryas_quadrilineatus_3_RAX4079,49.865972,-13.549472
Dromicodryas_quadrilineatus_3_RAX4227,49.716833,-13.437945
Dromicodryas_quadrilineatus_3_RAX9653,47.416133,-16.629817
Geckolepis_maculata_1_JQ974266_FGZC_463,49.191,-12.503
Geckolepis_maculata_1_JQ974267_FGZC_1231,49.191,-12.503
Geckolepis_maculata_1_JQ974268_FGZC_1232,49.08,-12.44
Geckolepis_maculata_1_JQ974269_FGMV_2002_3009,49.34183333,-12.31816667
Geckolepis_maculata_1_JQ974271_2000_C2,48.19543333,-13.29891667
Geckolepis_maculata_1_JQ974272_2000_B38,48.233551,-13.185141
Geckolepis_maculata_1_JQ974273_FGZC_493,49.191,-12.503
Geckolepis_maculata_1_JQ974301_FGZC_1697,49.08,-12.44
Geckolepis_maculata_1_JQ974303_2000_E21,1,-1
Geckolepis_maculata_1_JQ974304_FGZC_1925,49.317,-12.083
Geckolepis_maculata_1_JQ974307_2000_C53,49.34183333,-12.31816667
Geckolepis_maculata_1_JQ974309_2000_C36,49.34183333,-12.31816667
Geckolepis_maculata_1_JQ974310_FGZC_1970,49.34183333,-12.31816667
Geckolepis_maculata_1_JQ974311_2000_C11,48.1667,-13.3
Geckolepis_maculata_1_Q974270_FGMV_2002_726,1,-1
Heterixalus_alboguttatus_10_JQ362965_ZCMV5474,47.73153,-23.02832
Heterixalus_alboguttatus_10_JQ363010_PSG2800,47.80838333,-22.79905
Heterixalus_alboguttatus_10_JQ363011_PSG2903,47.80838333,-22.79905
Heterixalus_alboguttatus_10_JQ363012_PSG2904,47.80838333,-22.79905
Heterixalus_alboguttatus_10_JQ363013_PSG2905,47.80838333,-22.79905
Heterixalus_alboguttatus_10_JQ363014_PSG2906,47.80838333,-22.79905
Heterixalus_alboguttatus_10_JQ363016_PSG2908,47.80838333,-22.79905
Heterixalus_alboguttatus_10_JQ363017_PSG2922,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363018_PSG2924,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363019_PSG2925,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363020_PSG2926,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363021_PSG2927,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363022_PSG2928,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363023_PSG2930,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363024_PSG2931,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363025_PSG2932,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363026_PSG2933,47.61971667,-23.57511667
Heterixalus_alboguttatus_10_JQ363027_PSG2935,47.61971667,-23.57511667
Heterixalus_alboguttatus_10_JQ363028_PSG2949,47.61971667,-23.57511667
Heterixalus_alboguttatus_10_JQ363029_PSG2929,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363030_PSG2923,47.6249,-23.45511667
Heterixalus_alboguttatus_10_JQ363040_ZCMV485,47.73153,-23.02832
Heterixalus_alboguttatus_10_JQ363047_ZCMV534,47.73153,-23.02832
Heterixalus_alboguttatus_10_JQ363048_ZCMV535,47.73153,-23.02832
Heterixalus_alboguttatus_10_JQ363049_ZCMV536,47.73153,-23.02832
Heterixalus_alboguttatus_10_JQ363050_ZCMV537,47.73153,-23.02832
Heterixalus_alboguttatus_10_JQ363054_ZCMV5439,47.73153,-23.02832
Heterixalus_alboguttatus_10_JQ363054_ZCMV5473,47.73153,-23.02832
Heterixalus_alboguttatus_10_JQ363062_ZCMV5431,47.73153,-23.02832
Heterixalus_alboguttatus_3_JQ362960_FGMV2002_126,47.45,-21.25
Heterixalus_alboguttatus_3_JQ362961_FGMV2002_124,47.45,-21.25
Heterixalus_alboguttatus_3_JQ362962_FGMV2002_128,47.45,-21.25
Heterixalus_alboguttatus_3_JQ362964_FGMV2002_134,47.45,-21.25
Heterixalus_alboguttatus_3_JQ362966_ZCMV5481,1,-1
Heterixalus_alboguttatus_3_JQ362967_ZCMV5482,1,-1
Heterixalus_alboguttatus_3_JQ362973_ZCMV429,47.73153,-23.02832
Heterixalus_alboguttatus_3_JQ362976_ZCMV3157,47.45,-21.25
Heterixalus_alboguttatus_3_JQ362979_FGMV2002_127,47.45,-21.25
Heterixalus_alboguttatus_3_JQ362980_ZCMV5900,47.81568,-21.35718
Heterixalus_alboguttatus_3_JQ362981_FGMV2002_161,47.45,-21.25
Heterixalus_alboguttatus_3_JQ362985_ZCMV8649,48.3333,-21.2167
Heterixalus_alboguttatus_3_JQ362986_PSG2676,48.02143333,-21.3881
Heterixalus_alboguttatus_3_JQ362987_PSG2677,48.02143333,-21.3881
Heterixalus_alboguttatus_3_JQ362988_PSG2678,48.3333,-21.2167
Heterixalus_alboguttatus_3_JQ362989_PSG2679,48.3333,-21.2167
Heterixalus_alboguttatus_3_JQ362996_PSG2702,48.24528333,-21.04118333
Heterixalus_alboguttatus_3_JQ362997_PSG2703,48.24528333,-21.04118333
Heterixalus_alboguttatus_3_JQ362999_PSG2706,48.24528333,-21.04118333
Heterixalus_alboguttatus_3_JQ363000_PSG2707,48.24528333,-21.04118333
Heterixalus_alboguttatus_3_JQ363001_PSG2708,48.24528333,-21.04118333
Heterixalus_alboguttatus_3_JQ363002_PSG2768,48.24528333,-21.04118333
Heterixalus_alboguttatus_3_JQ363003_PSG2769,47.94695,21.95446667
Heterixalus_alboguttatus_3_JQ363005_PSG2771,47.94695,-21.95446667
Heterixalus_alboguttatus_3_JQ363005_PSG2772,47.94695,-21.95446667
Heterixalus_alboguttatus_3_JQ363007_PSG2776,47.94695,-21.95446667
Heterixalus_alboguttatus_3_JQ363008_PSG2799,47.80838333,-22.79905
Heterixalus_alboguttatus_3_JQ363015_PSG2907,47.80838333,-22.79905
Heterixalus_alboguttatus_3_JQ363031_FGMV2002_125,47.45,-21.25
Heterixalus_alboguttatus_3_JQ363051_ZCMV3089,47.46515,-21.24212
Heterixalus_alboguttatus_3_JQ363063_ZCMV3162,47.45,-21.25
Heterixalus_alboguttatus_3_JQ363065_ZCMV5920,47.81568,-21.35718
Heterixalus_alboguttatus_3_JQ363066_ZCMV698,47.18713,-22.79477
Heterixalus_alboguttatus_3_JQ363067_ZCMV5919,47.81568,-21.35718
Heterixalus_alboguttatus_3_JQ363071_ZCMV574,47.60778,-21.35358
Heterixalus_alboguttatus_3_JQ363074_ZCMV699,47.18713,-22.79477
Heterixalus_alboguttatus_4_JQ362971_PSG749,48.76641667,-20.01358333
Heterixalus_alboguttatus_4_JQ362974_PSG1500,48.13111111,-20.04597222
Heterixalus_alboguttatus_4_JQ362975_PSG1501,48.13111111,-20.04597222
Heterixalus_alboguttatus_4_JQ363034_PSG1297,48.32219444,-20.09194444
Heterixalus_alboguttatus_4_JQ363035_PSG1458,48.12266667,-20.13897222
Heterixalus_alboguttatus_4_JQ363036_PSG1489,48.13111111,-20.04597222
Heterixalus_alboguttatus_4_JQ363044_PSG1502,48.13111111,-20.04597222
Heterixalus_alboguttatus_4_JQ363046_PSG1528,48.32219444,-20.09194444
Heterixalus_alboguttatus_4_JQ363060_PSG743,48.76641667,-20.01358333
Heterixalus_alboguttatus_4_JQ363068_PSG748,48.76641667,-20.01358333
Heterixalus_alboguttatus_4_JQ363075_PSG723,48.76641667,-20.01358333
Heterixalus_alboguttatus_5_JQ362972_PSG750,48.76641667,-20.01358333
Heterixalus_alboguttatus_5_JQ363033_PSG752,48.76641667,-20.01358333
Heterixalus_alboguttatus_5_JQ363037_PSG1492,48.13111111,-20.04597222
Heterixalus_alboguttatus_5_JQ363038_PSG1493,48.13111111,-20.04597222
Heterixalus_alboguttatus_5_JQ363039_PSG1494,48.13111111,-20.04597222
Heterixalus_alboguttatus_5_JQ363041_PSG1496,48.13111111,-20.04597222
Heterixalus_alboguttatus_5_JQ363042_PSG1498,48.13111111,-20.04597222
Heterixalus_alboguttatus_5_JQ363043_PSG1499,48.13111111,-20.04597222
Heterixalus_alboguttatus_5_JQ363045_PSG1627,48.32219444,-20.09194444
Heterixalus_alboguttatus_5_JQ363056_PSG1381,48.17761111,-20.05666667
Heterixalus_alboguttatus_5_JQ363057_PSG753,48.78563889,-19.98613889
Heterixalus_alboguttatus_5_JQ363059_PSG751,48.76641667,-20.01358333
Heterixalus_alboguttatus_5_JQ363061_PSG742,48.76641667,-20.01358333
Heterixalus_alboguttatus_5_JQ363069_PSG741,48.76641667,-20.01358333
Heterixalus_alboguttatus_5_JQ363072_PSG735,48.76641667,-20.01358333
Heterixalus_alboguttatus_5_JQ363073_ZCMV575,47.60778,-21.35358
Heterixalus_alboguttatus_5_JQ363345_PSG747,48.76641667,-20.01358333
Laliostoma_labrosum_1_AY848011_FGZC32_,45.936,-22.406
Laliostoma_labrosum_1_AY848012_FGZC33_,45.936,-22.406
Laliostoma_labrosum_1_AY848013_FGZC338_,45.274,-22.421
Laliostoma_labrosum_1_AY848016_FGZC60_,1,-1
Laliostoma_labrosum_1_JF828286_Tad2004_8,1,-1
Laliostoma_labrosum_1_KR337855_2002B16_,1,-1
Laliostoma_labrosum_1_KR337859_FGMV20021413_,45.274,-22.421
Laliostoma_labrosum_1_KR337860_FGMV20021419_,45.274,-22.421
Laliostoma_labrosum_1_KR337865_FGMV20022076_,43.617,-23.15
Laliostoma_labrosum_1_KR337874_FGZC2331_,46.599,-24.518
Laliostoma_labrosum_1_KR337875_FGZC2332_,46.599,-24.518
Laliostoma_labrosum_1_KR337876_FGZC2538_,46.7672,-24.7583
Laliostoma_labrosum_1_KR337881_FGZC50_,44.647,-24.542
Laliostoma_labrosum_1_KR337884_FGZC59_,44.647,-24.542
Laliostoma_labrosum_1_KR337886_FGZC61_,44.647,-24.542
Laliostoma_labrosum_1_KR337887_FGZC62_,44.647,-24.542
Laliostoma_labrosum_1_KR337956_ZCMV5692_,45.274,-22.421
Laliostoma_labrosum_1_KR337957_ZCMV5693_,45.274,-22.421
Laliostoma_labrosum_1_KR337960_ZCMV5696_,45.274,-22.421
Laliostoma_labrosum_1_KR337961_ZCMV5712_,45.274,-22.421
Laliostoma_labrosum_1_KR337965_ZCMV5735_,43.667,-23.35
Laliostoma_labrosum_1_KR337966_ZCMV5736_,43.667,-23.35
Laliostoma_labrosum_1_KR337968_ZCMV5738__,43.667,-23.35
Laliostoma_labrosum_1_KR337970_ZCMV5740_,43.667,-23.35
Laliostoma_labrosum_1_KR337975_ZCMV5768_,45.274,-22.421
Laliostoma_labrosum_1_KR337976_ZCMV5770_,45.274,-22.421
Laliostoma_labrosum_1_KR337977_ZCMV5771_,45.274,-22.421
Laliostoma_labrosum_2_AY848009_FGZC19_,46.93,-21.83
Laliostoma_labrosum_2_AY848010_FGZC20_,46.93,-21.83
Laliostoma_labrosum_2_AY848014_FGZC532_,49.127,-12.934
Laliostoma_labrosum_2_AY848015_FGZC533_,49.127,-12.934
Laliostoma_labrosum_2_DQ283057_UMMZ213554_,44.711666,-22.843333
Laliostoma_labrosum_2_EU717877_ZSM9142007_,43.667,-23.35
Laliostoma_labrosum_2_FJ559215_ZSM16_2006,44.86,-18.784
Laliostoma_labrosum_2_KR025905_ZCMV13576_,47.33333333,-15.75
Laliostoma_labrosum_2_KR025906_ZCMV13577_,47.33333333,-15.75
Laliostoma_labrosum_2_KR025907_ZCMV13578_,47.33333333,-15.75
Laliostoma_labrosum_2_KR025908_ZCMV13579_,47.33333333,-15.75
Laliostoma_labrosum_2_KR025909_ZCMV13580_,47.33333333,-15.75
Laliostoma_labrosum_2_KR025910_ZCMV13581_,47.33333333,-15.75
Laliostoma_labrosum_2_KR337854_2001E_39,48.483,-13.7
Laliostoma_labrosum_2_KR337856_APR01013_,44.86,-18.784
Laliostoma_labrosum_2_KR337857_APR01159_,44.86,-18.784
Laliostoma_labrosum_2_KR337858_DRV6059_,48.749,-14.538
Laliostoma_labrosum_2_KR337861_FGMV20021477_,45.274,-22.421
Laliostoma_labrosum_2_KR337862_FGMV20021500_,45.274,-22.421
Laliostoma_labrosum_2_KR337863_FGMV20021535_,43.667,-23.35
Laliostoma_labrosum_2_KR337864_FGMV20022075_,43.617,-23.15
Laliostoma_labrosum_2_KR337866_FGMV20022077_,43.617,-23.15
Laliostoma_labrosum_2_KR337867_FGMV20022078_,46.93,-21.83
Laliostoma_labrosum_2_KR337868_FGMV2002840_,49.127,-12.934
Laliostoma_labrosum_2_KR337869_FGZC1002_,49.284,-12.268
Laliostoma_labrosum_2_KR337870_FGZC1319_,49.284,-12.268
Laliostoma_labrosum_2_KR337871_FGZC1325_,43.88333333,-21.48333333
Laliostoma_labrosum_2_KR337877_FGZC3011_,49.127,-12.934
Laliostoma_labrosum_2_KR337888_FGZC669_,44.86,-18.784
Laliostoma_labrosum_2_KR337890_FGZC732_,44.86,-18.784
Laliostoma_labrosum_2_KR337891_FGZC733_,44.86,-18.784
Laliostoma_labrosum_2_KR337892_FGZC749_,44.86,-18.784
Laliostoma_labrosum_2_KR337893_FGZC903_,44.86,-18.784
Laliostoma_labrosum_2_KR337894_FGZC936_,44.86,-18.784
Laliostoma_labrosum_2_KR337895_FRC570_,47.623,-15.663
Laliostoma_labrosum_2_KR337896_FRC571_,47.623,-15.663
Laliostoma_labrosum_2_KR337897_HER2649_,44.593,-18.532
Laliostoma_labrosum_2_KR337898_HER2680_,44.593,-18.532
Laliostoma_labrosum_2_KR337899_HER2708_,44.86,-18.784
Laliostoma_labrosum_2_KR337900_HER2750_,44.86,-18.784
Laliostoma_labrosum_2_KR337901_HER2772_,44.86,-18.784
Laliostoma_labrosum_2_KR337902_HER2791_,44.37,-18.773
Laliostoma_labrosum_2_KR337903_HER2871_,44.47,-18.778
Laliostoma_labrosum_2_KR337904_HER3024_,46.101,-17.244
Laliostoma_labrosum_2_KR337905_HER3136_,43.88333333,-21.48333333
Laliostoma_labrosum_2_KR337906_HER3497_,43.88333333,-21.48333333
Laliostoma_labrosum_2_KR337907_HER3498_,43.88333333,-21.48333333
Laliostoma_labrosum_2_KR337908_HER3555_,43.978,-21.779
Laliostoma_labrosum_2_KR337909_HER3581_,43.978,-21.779
Laliostoma_labrosum_2_KR337910_HER3713_,44.046,-21.946
Laliostoma_labrosum_2_KR337911_HER3714_,44.046,-21.946
Laliostoma_labrosum_2_KR337912_HER3715_,44.046,-21.946
Laliostoma_labrosum_2_KR337913_HER3758_,45.125,-22.044
Laliostoma_labrosum_2_KR337914_HER3792_,45.125,-22.044
Laliostoma_labrosum_2_KR337915_HER3793_,45.125,-22.044
Laliostoma_labrosum_2_KR337916_HER3814_,45.125,-22.044
Laliostoma_labrosum_2_KR337917_HER3815_,45.125,-22.044
Laliostoma_labrosum_2_KR337918_HER3816_,45.125,-22.044
Laliostoma_labrosum_2_KR337919_HER4021_,45.292,-18.772
Laliostoma_labrosum_2_KR337920_HER4022_,45.292,-18.772
Laliostoma_labrosum_2_KR337921_HER4023_,45.292,-18.772
Laliostoma_labrosum_2_KR337922_HER4024_,45.292,-18.772
Laliostoma_labrosum_2_KR337923_HER4048_,45.292,-18.772
Laliostoma_labrosum_2_KR337924_HER4049_,45.292,-18.772
Laliostoma_labrosum_2_KR337925_HER4264_,46.001,-22.032
Laliostoma_labrosum_2_KR337926_HER4297_,46.366,-21.578
Laliostoma_labrosum_2_KR337927_HER4298_,46.366,-21.578
Laliostoma_labrosum_2_KR337928_HER4299_,46.366,-21.578
Laliostoma_labrosum_2_KR337929_HER4300_,46.366,-21.578
Laliostoma_labrosum_2_KR337930_HER4301_,46.366,-21.578
Laliostoma_labrosum_2_KR337931_HER4302_,46.366,-21.578
Laliostoma_labrosum_2_KR337932_HER4303_,46.366,-21.578
Laliostoma_labrosum_2_KR337933_mir065_,44.657,-20.067
Laliostoma_labrosum_2_KR337934_mir066_,44.657,-20.067
Laliostoma_labrosum_2_KR337935_mir067_,44.657,-20.067
Laliostoma_labrosum_2_KR337936_mir085_,44.657,-20.067
Laliostoma_labrosum_2_KR337937_mir086_,44.657,-20.067
Laliostoma_labrosum_2_KR337938_mir119_,44.657,-20.067
Laliostoma_labrosum_2_KR337939_mir120_,44.657,-20.067
Laliostoma_labrosum_2_KR337940_mir121_,44.657,-20.067
Laliostoma_labrosum_2_KR337941_MPFC0289_,46.95,-16.667
Laliostoma_labrosum_2_KR337942_RF442_,47.623,-15.663
Laliostoma_labrosum_2_KR337943_ZCMV12719_,44.657,-20.067
Laliostoma_labrosum_2_KR337944_ZCMV12756_,44.657,-20.067
Laliostoma_labrosum_2_KR337945_ZCMV12757_,44.657,-20.067
