# BEAST v1.8.2, r6687
# Generated Thu Jan 17 14:05:14 EST 2019 [seed=1547751913963]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
170000	-3190.523929691275	-1441.8349141376948	-1748.68901555358	204160.64620929674	1205058.5822814736	303769.1916371827	706693.177729175	24347.6916479845	46655.99501563049	2.0	6.0	6.0	1.0	1.0	6.126432912807451	0.2920853977165824	0.2611928514980179	0.1354592488267155	0.31126250195868427	1.0E-8	-1748.68901555358	-218.65053394645534
175000	-3176.4283629280153	-1432.3297156376946	-1744.0986472903207	180461.59312438028	1840619.8866756288	1524318.1647849365	70786.92000284666	80258.1245893902	117620.18009091745	1.0	5.0	3.0	6.0	1.0	3.701949518156529	0.2876391697708174	0.25604450618276325	0.14671868224841925	0.3095976417980002	1.0E-8	-1744.0986472903207	-209.53306918058001
180000	-3168.222961419339	-1423.880859766883	-1744.3421016524558	143642.02834491024	1053370.2218718352	249654.78305291163	60860.104236123225	40776.728171502196	75144.2685313127	6.0	1.0	3.0	2.0	4.0	5.251480393756328	0.28617760093850886	0.2609403184334734	0.14671868224841925	0.3061633983795986	1.0E-8	-1744.3421016524558	-204.86030015514402
185000	-3162.5561749265676	-1412.3300475690187	-1750.2261273575489	86699.61741202234	587090.8195607753	43431.47875903865	52094.093199730734	52329.26119699807	58861.01602407523	2.0	4.0	5.0	2.0	3.0	7.165812415644951	0.29941063450305366	0.2529592611985179	0.1503884793149722	0.2972416249834563	1.0E-8	-1750.2261273575489	-195.2517366400772
190000	-3161.040704499958	-1415.8432873065208	-1745.197417193437	247480.9439474795	2660786.3181392895	75640.28345921307	48575.99196400688	26918.464552984584	113318.644734089	3.0	1.0	7.0	3.0	2.0	6.96339737342196	0.29704774522910116	0.26242097005014275	0.1503884793149722	0.29014280540578397	1.0E-8	-1745.197417193437	-193.9369001222939
195000	-3183.1404317554434	-1438.594347832817	-1744.5460839226262	321024.4281644983	1286873.432975444	896673.6518829494	285893.88108227734	64655.321551051806	56004.078891344485	6.0	2.0	3.0	1.0	4.0	3.7161657164036845	0.29100484589258463	0.2783675991334188	0.13444185023169616	0.2961857047423005	1.0E-8	-1744.5460839226262	-217.22566832387554
200000	-3162.0523011190453	-1415.9040465326693	-1746.1482545863762	145930.99083329682	3938069.9314137944	40449.584629346326	112301.54520761808	53387.47607359777	55889.75104229997	2.0	5.0	3.0	3.0	3.0	2.713660051688639	0.29126725965274364	0.28725982611265993	0.13132382488824645	0.2901490893463501	1.0E-8	-1746.1482545863762	-194.6677609528269
205000	-3167.437067474831	-1423.2272357454092	-1744.209831729422	320387.87254481984	2041646.9885173508	85554.46042527277	37925.87074983601	44263.04811637248	46501.82846651534	5.0	1.0	4.0	2.0	4.0	2.135458725505737	0.28617733308000726	0.2781752634882463	0.1461779815607312	0.2894694218710154	1.0E-8	-1744.209831729422	-205.65568068483196
210000	-3183.6161718427707	-1438.605661253974	-1745.0105105887967	321955.78670496226	502414.87773189665	307599.9511784551	794717.591334739	201464.60911908	156881.24376582698	1.0	2.0	2.0	5.0	6.0	1.8285932175911104	0.28617733308000726	0.2781752634882463	0.14440280994446325	0.2912445934872833	1.0E-8	-1745.0105105887967	-216.5991012716084
215000	-3180.8140261696367	-1423.0482056599935	-1757.7658205096432	107225.81806874847	247623.523421833	560907.2413179668	378059.31502134074	131125.0621964304	6941.474198037859	1.0	1.0	3.0	9.0	2.0	1.2669666463130604	0.29260464608288095	0.2781752634882463	0.13117605242317676	0.2980440380056962	1.0E-8	-1757.7658205096432	-204.14817043815552
220000	-3172.7119277242164	-1426.4063848770124	-1746.3055428472037	164029.51403948743	2007782.230041342	81395.94479696012	88745.89111724136	39020.15221696654	99083.31021522985	5.0	4.0	1.0	2.0	4.0	3.3982157101479045	0.29070660173585483	0.2800733078352724	0.1358515909209613	0.29336849950791166	1.0E-8	-1746.3055428472037	-206.32521894127433
225000	-3183.9913738818723	-1435.3246119436	-1748.6667619382722	501463.99090072	223982.2064211088	67138.6616918667	86619.53974712297	345487.5767696488	291531.80412319396	10.0	3.0	1.0	1.0	1.0	3.6798751883164713	0.2821493328422887	0.28120659431864964	0.13811525930903554	0.2985288135300263	1.0E-8	-1748.6667619382722	-215.26029734805707
230000	-3167.086507120346	-1421.3889542753845	-1745.6975528449618	331212.9235395827	52216.37873497947	111487.92124297986	107616.47888044438	210794.6920129915	141696.62481004922	3.0	1.0	3.0	8.0	1.0	2.8592440633693523	0.2919472464144412	0.28261042328214664	0.14128655959890532	0.28415577070450704	1.0E-8	-1745.6975528449618	-204.97865765610916
