# BEAST v1.8.2, r6687
# Generated Thu Jan 17 13:45:37 EST 2019 [seed=1547750737201]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	treeLikelihood	skyline
16405000	-3243.119515845054	-1455.5684414254265	-1787.5510744196276	154918.34539376732	702668.1172979436	97640.45804039793	150277.5137788001	27187.599936321676	11870.853508557384	4.0	3.0	8.0	1.0	1.0	504.3458870988334	0.27178276992571604	0.28868478096815314	0.12617101888279622	0.3133614302233352	1.0E-8	-1787.5510744196276	-225.3394872171478
16410000	-3243.8317532663254	-1459.279351576976	-1784.5524016893494	486863.4536661992	195786.73494691728	53708.40090856756	212075.10880304818	284003.275828339	310808.1249141549	5.0	1.0	4.0	1.0	6.0	280.51958469412676	0.3002863827351763	0.2571636298641119	0.1576921699868375	0.2848578174138749	1.0E-8	-1784.5524016893494	-227.58974094153461
16415000	-3248.368471276229	-1465.585447049207	-1782.7830242270218	361449.3694143758	2272970.0253093927	178707.16951081585	96755.38939622516	198604.18282709995	274050.57009513816	1.0	2.0	2.0	5.0	7.0	280.51958469412676	0.2876868035416732	0.2571636298641119	0.16959835427687958	0.28555121231733593	1.0E-8	-1782.7830242270218	-231.5363899736825
16420000	-3226.060024636835	-1444.2947766261098	-1781.7652480107254	301747.4178197939	60071.259425962344	103865.06459006753	49066.37847024905	83483.25488761508	87630.9279024777	1.0	8.0	3.0	2.0	3.0	278.68364365482074	0.282722466403138	0.27718570080190374	0.16959835427687958	0.2704934785180793	1.0E-8	-1781.7652480107254	-218.72672810707616
16425000	-3224.418589560997	-1442.959513034954	-1781.4590765260432	205372.5321419082	77241.56569181185	69178.37670741107	101529.48980788216	122910.61281992211	84221.9880421809	3.0	1.0	2.0	10.0	1.0	512.455721605211	0.2620922591565591	0.27718570080190374	0.16959835427687958	0.2911236857646582	1.0E-8	-1781.4590765260432	-214.34164761123577
16430000	-3248.5911419955796	-1470.8537293279796	-1777.7374126676	278214.7650454794	1771699.8042605629	620377.1278337035	338358.43087390746	205239.06233693674	22375.338767023513	4.0	3.0	7.0	1.0	2.0	334.1124347822584	0.2620922591565591	0.27718570080190374	0.16959835427687958	0.2911236857646582	1.0E-8	-1777.7374126676	-236.51158661815444
16435000	-3249.0901864770176	-1466.7611671488746	-1782.3290193281427	270208.4845359914	701901.3829818629	637614.5825831994	546979.106079842	308164.1964983413	285308.63200038014	1.0	3.0	5.0	3.0	5.0	152.6365162908606	0.29926903827413104	0.27718570080190374	0.13242157515930764	0.2911236857646582	1.0E-8	-1782.3290193281427	-234.71176673887362
16440000	-3231.45103012026	-1452.458322681738	-1778.9927074385218	329871.46752158576	201283.11673198262	114000.69436808449	244294.77570934498	356060.7796538848	217296.01881012975	1.0	5.0	2.0	1.0	8.0	152.6365162908606	0.29926903827413104	0.27718570080190374	0.13242157515930764	0.2911236857646582	1.0E-8	-1778.9927074385218	-223.76859183621113
16445000	-3239.954774662389	-1454.5931054837959	-1785.361669178593	250481.16011146727	612382.108746201	401096.20513062767	247821.037150376	129482.32044605062	79388.2078018739	2.0	1.0	6.0	6.0	2.0	300.0971902267845	0.29926903827413104	0.27718570080190374	0.13242157515930764	0.2911236857646582	1.0E-8	-1785.361669178593	-223.22083170113206
16450000	-3240.1848121836283	-1456.0194404640633	-1784.165371719565	286224.4947069683	751323.3563393075	236295.692334445	155889.41761246324	56328.29456099714	56962.54980083816	1.0	4.0	8.0	3.0	1.0	300.0971902267845	0.29926903827413104	0.2931540150866812	0.13033679183203592	0.2772401548071525	1.0E-8	-1784.165371719565	-226.12484890223425
16455000	-3250.4900128744075	-1467.9332060830895	-1782.556806791318	463407.88653530326	1130345.289780837	865401.2576633418	66799.28497233379	48885.864586894786	152005.035645826	1.0	6.0	5.0	2.0	3.0	300.0971902267845	0.2688337532083646	0.31518566401047254	0.13033679183203592	0.28564379094912756	1.0E-8	-1782.556806791318	-234.5755914031722
16460000	-3237.703281700011	-1454.666175152807	-1783.0371065472038	345560.5697301766	40174.49182961944	90725.83852352409	218077.79870135867	602884.027936668	112900.54785135949	2.0	2.0	5.0	6.0	2.0	300.0971902267845	0.2747753111519841	0.31594113418684516	0.13994778711064634	0.269335767550525	1.0E-8	-1783.0371065472038	-223.61282329016058
16465000	-3255.7955920455006	-1474.943532966657	-1780.852059078844	429812.43476755085	1236991.374007972	1884979.6521838375	319533.6829604797	480491.8035948183	192511.65147178256	1.0	5.0	2.0	8.0	1.0	228.29814644336568	0.2747753111519841	0.31594113418684516	0.13994778711064634	0.269335767550525	1.0E-8	-1780.852059078844	-238.93569614201397
16470000	-3236.21658412981	-1456.000818918963	-1780.215765210847	294799.0250599708	240877.00385835182	124342.9788832692	233334.24288093203	291128.91616547393	6184.037244299861	4.0	1.0	4.0	7.0	1.0	228.29814644336568	0.2841760439683133	0.30654040137051597	0.13994778711064634	0.269335767550525	1.0E-8	-1780.215765210847	-226.7354100368808
16475000	-3244.284818859436	-1464.9219993471443	-1779.362819512292	372136.98023756186	1582655.2100225468	599261.6999267227	196607.26818681264	387310.9301893602	332879.74724244344	5.0	1.0	8.0	2.0	1.0	78.2029795130042	0.27283425027746044	0.30654040137051597	0.13994778711064634	0.2806775612413779	1.0E-8	-1779.362819512292	-234.07208806726993
16480000	-3219.4755878843143	-1435.749780198437	-1783.725807685877	220881.0954621496	34760.57440838125	35215.02902925078	100951.68979023852	157931.39566346735	124230.73261282608	3.0	3.0	5.0	3.0	3.0	37.7220346004748	0.26395229498982353	0.30654040137051597	0.14882974239828323	0.2806775612413779	1.0E-8	-1783.725807685877	-216.3662349234294
16485000	-3224.3753196433613	-1443.9294393870678	-1780.4458802562935	272055.98916203494	450619.00016720925	285416.22030582605	41944.5388302462	87319.57792973713	155893.83038979128	4.0	1.0	5.0	1.0	6.0	37.7220346004748	0.26610253947384144	0.27398702783445195	0.1466794979142653	0.3132309347774419	1.0E-8	-1780.4458802562935	-220.38339692502805
16490000	-3227.32350064991	-1451.3705592073266	-1775.9529414425833	274516.83321748144	246960.28931461304	138179.6902651285	207334.6455337251	379893.4553881736	109759.63494402517	6.0	1.0	3.0	6.0	1.0	37.7220346004748	0.26610253947384144	0.28954121460265336	0.1466794979142653	0.2976767480092405	1.0E-8	-1775.9529414425833	-227.1506682358074
16495000	-3219.006457698588	-1438.0116955430303	-1780.9947621555573	231059.46745856863	201625.1678274044	137440.1387002224	84773.06650151381	53913.26994061477	93594.6532857762	3.0	8.0	1.0	2.0	3.0	23.81612361303748	0.279895617426749	0.28954121460265336	0.1466794979142653	0.2838836700563329	1.0E-8	-1780.9947621555573	-218.7267563132066
16500000	-3234.4491768842972	-1456.6945322754418	-1777.7546446088552	328007.34377507353	173323.38194427692	232103.71903756252	270149.4383592547	411605.9108274372	117845.89979427267	2.0	1.0	10.0	3.0	1.0	27.83680728312395	0.2802760352476266	0.2828489715250471	0.1466794979142653	0.29019549531306155	1.0E-8	-1777.7546446088552	-232.973416611841
16505000	-3227.388602034931	-1447.867159203868	-1779.521442831063	253634.65849798996	121961.75893158591	152775.855011555	452306.9982335034	253467.71867591963	195719.94697399577	1.0	7.0	2.0	6.0	1.0	158.8928673329184	0.2802760352476266	0.2828489715250471	0.1466794979142653	0.29019549531306155	1.0E-8	-1779.521442831063	-218.69757678757435
16510000	-3232.611923698485	-1455.8040738937718	-1776.807849804713	210998.7013599541	304981.41937564936	222608.34955089522	344984.4347812549	24701.217671543585	75057.92606224028	5.0	1.0	5.0	1.0	5.0	211.8183806344857	0.2802760352476266	0.2828489715250471	0.1466794979142653	0.29019549531306155	1.0E-8	-1776.807849804713	-226.11763290018658
16515000	-3239.1362129588333	-1461.1248066845578	-1778.0114062742755	268838.29110425065	140031.18418742772	171201.87658149956	106430.00738866496	217508.9889370618	377065.4880682984	8.0	4.0	2.0	2.0	1.0	393.1086739532423	0.2802760352476266	0.27333681003879906	0.15619165940051336	0.29019549531306155	1.0E-8	-1778.0114062742755	-229.56221792000227
16520000	-3242.1812393594973	-1461.2423477036682	-1780.938891655829	165567.44974911978	449989.3929233458	460198.3144397224	241374.61599745715	94338.80529833522	52801.26683050262	7.0	3.0	4.0	1.0	2.0	250.663664643508	0.2802760352476266	0.27333681003879906	0.15619165940051336	0.29019549531306155	1.0E-8	-1780.938891655829	-231.31412718872477
16525000	-3236.8888969079926	-1460.3318542711563	-1776.5570426368363	276184.9512773307	4529168.789063852	135148.42292912252	240202.6525488918	250240.2122376787	131855.30095375326	1.0	9.0	5.0	1.0	1.0	250.663664643508	0.2802760352476266	0.27353886957146495	0.15619165940051336	0.28999343578039566	1.0E-8	-1776.5570426368363	-225.16197594806346
16530000	-3231.4158998643206	-1455.0268671975869	-1776.3890326667338	294996.04958441213	110932.4398264209	213390.7305384765	257805.1459715652	211402.3761839478	501539.74487390387	3.0	3.0	4.0	4.0	3.0	250.663664643508	0.2567008042755218	0.2971141005435698	0.15619165940051336	0.28999343578039566	1.0E-8	-1776.3890326667338	-223.96859025277755
16535000	-3232.1514174306812	-1447.0160604404828	-1785.1353569901985	169688.97559109508	140484.55173735545	57286.16469720716	159849.21802851243	222061.89214291552	124003.44731429713	1.0	1.0	4.0	2.0	9.0	250.663664643508	0.28301033604560366	0.296068585736716	0.15619165940051336	0.26472941881716755	1.0E-8	-1785.1353569901985	-218.4077199591891
16540000	-3229.43881742341	-1449.3684242914173	-1780.0703931319924	216254.2791049592	85438.76392786029	217895.4873140368	397299.7876930419	120921.15023975499	25849.62958614141	4.0	3.0	7.0	2.0	1.0	117.09351308734661	0.25567909028543856	0.31071592666845493	0.15619165940051336	0.27741332364559373	1.0E-8	-1780.0703931319924	-223.14962044963733
16545000	-3242.245996214881	-1457.801524008417	-1784.444472206464	396311.9561490244	1004091.5600350166	906392.323977744	357193.8039685452	524218.4818777967	178854.85603292176	1.0	2.0	4.0	3.0	7.0	13.475424280482775	0.24108541054303897	0.2846035347380521	0.15619165940051336	0.31811939531839617	1.0E-8	-1784.444472206464	-231.52825841555625
16550000	-3225.727925026447	-1447.8635328020912	-1777.8643922243557	182834.56415994148	550963.8239008344	392294.28595177917	118507.92741083805	278265.6561367011	69911.11953487503	2.0	9.0	2.0	3.0	1.0	13.708726628700676	0.2708230550682742	0.2846035347380521	0.15619165940051336	0.2883817507931609	1.0E-8	-1777.8643922243557	-224.8220000439936
16555000	-3234.094682504701	-1456.7987424437551	-1777.2959400609457	288147.23656786565	514631.61613060476	123401.85030338715	208463.48689432567	70157.44159765876	55511.76574769255	2.0	1.0	11.0	1.0	2.0	33.677913483041465	0.2708230550682742	0.2846035347380521	0.15619165940051336	0.2883817507931609	1.0E-8	-1777.2959400609457	-234.33171849737727
16560000	-3239.8607670246915	-1459.9016199870282	-1779.9591470376633	342123.56138892006	1294478.4860845464	641212.9345458826	177499.87849242773	527096.0128456951	74885.11282032111	2.0	3.0	9.0	1.0	2.0	10.481021249982506	0.2708230550682742	0.2846035347380521	0.15619165940051336	0.2883817507931609	1.0E-8	-1779.9591470376633	-233.87059142894032
16565000	-3235.0108873475024	-1454.9439565169375	-1780.0669308305648	370881.8635028619	1023878.1017523264	215715.4909807229	336368.38774918794	259016.263287088	438463.60697297024	1.0	2.0	4.0	9.0	1.0	10.949092302260752	0.2708230550682742	0.2846035347380521	0.15619165940051336	0.2883817507931609	1.0E-8	-1780.0669308305648	-230.11151833273664
16570000	-3256.190538375661	-1464.8764733796388	-1791.3140649960221	387314.13593790005	1131444.183574566	2108686.0349807865	708012.5061129831	191120.4308533119	145560.93957488134	5.0	2.0	3.0	4.0	3.0	6.917575407956041	0.2662876899279962	0.2846035347380521	0.15619165940051336	0.29291711593343894	1.0E-8	-1791.3140649960221	-238.92709374953668
16575000	-3233.972377120543	-1445.6717243899502	-1788.300652730593	149625.9666955075	1159507.9121735077	176736.60523435875	123658.43574805868	231023.9708803867	42981.89168474392	1.0	6.0	1.0	7.0	2.0	7.2685932629218195	0.2764448495309757	0.2846035347380521	0.15260863344530842	0.28634298228566435	1.0E-8	-1788.300652730593	-223.95259041465792
16580000	-3230.1227232045712	-1450.0546038803527	-1780.0681193242187	247600.56224142716	292770.6034476146	599136.4724391594	109145.99889332053	285836.91137850174	252358.74938296207	7.0	1.0	4.0	3.0	2.0	10.370662518216946	0.2764448495309757	0.2846035347380521	0.14567632137558323	0.29327529435538957	1.0E-8	-1780.0681193242187	-226.33578897987982
16585000	-3224.8876415814716	-1439.5947394413772	-1785.2929021400944	397982.9199921548	570213.0098706615	440961.7278226541	33278.48422325661	54531.90263384129	129015.75068217264	3.0	2.0	1.0	2.0	9.0	10.370662518216946	0.2769311450169172	0.28031082449546896	0.1494827361322249	0.29327529435538957	1.0E-8	-1785.2929021400944	-218.5706341116836
16590000	-3246.1848829735013	-1466.1048674455456	-1780.0800155279558	265019.3472577691	1246082.6819985448	830354.5405011829	2160068.755314648	338425.6495669892	173772.4208565195	2.0	3.0	1.0	1.0	10.0	32.23273814944499	0.2769311450169172	0.27476484043909155	0.1494827361322249	0.298821278411767	1.0E-8	-1780.0800155279558	-235.28400163325594
16595000	-3250.5783756841965	-1469.9568554126968	-1780.6215202715	314905.2551045544	7577208.796416637	1610536.29097583	416362.9320913275	490806.3189795933	208651.88010099338	1.0	1.0	2.0	9.0	4.0	123.0540814494714	0.2769311450169172	0.27476484043909155	0.1494827361322249	0.298821278411767	1.0E-8	-1780.6215202715	-233.96655475396216
16600000	-3218.47290574955	-1440.2370266864089	-1778.2358790631413	192291.63834539382	68713.0895118629	218854.7631615662	189739.47510514615	104338.86689658728	159561.12225721005	3.0	2.0	1.0	6.0	5.0	119.54734622604576	0.2600576957185017	0.2994715143981049	0.15283561401916104	0.28763517586423304	1.0E-8	-1778.2358790631413	-214.02586996811465
16605000	-3244.87492397856	-1465.4642232110855	-1779.4107007674747	209752.587903559	778434.9771739226	1054636.4273355477	261951.2706582284	68776.96631577007	251523.03768075648	4.0	1.0	10.0	1.0	1.0	119.54734622604576	0.26840084586660223	0.28119728167970803	0.15100637465422287	0.29939549779946745	1.0E-8	-1779.4107007674747	-233.5284465825277
16610000	-3230.2262275102594	-1449.6069403546628	-1780.6192871555966	187756.1944597296	114039.83074147184	137737.26471233187	153197.23503499685	182086.23485119917	152902.85800909236	2.0	1.0	4.0	8.0	2.0	119.54734622604576	0.26157291052254233	0.29593633395849267	0.14309525771949813	0.29939549779946745	1.0E-8	-1780.6192871555966	-224.2855553451985
16615000	-3236.897029831066	-1459.4160158701472	-1777.4810139609187	486064.56504222605	241382.48893645886	422156.56033870805	119224.73767688041	436949.17965124076	330997.02310163714	3.0	10.0	1.0	1.0	2.0	119.54734622604576	0.26157291052254233	0.29593633395849267	0.14309525771949813	0.29939549779946745	1.0E-8	-1777.4810139609187	-228.74488738882073
16620000	-3226.13722573434	-1451.3021880688682	-1774.8350376654716	288818.85027462826	80060.40358637569	121280.53760849268	171619.7573645485	305942.4721369161	165074.06443186733	1.0	3.0	1.0	7.0	5.0	119.54734622604576	0.2603312045127266	0.29593633395849267	0.14433696372931387	0.29939549779946745	1.0E-8	-1774.8350376654716	-225.2792867024347
16625000	-3231.440146491561	-1451.2077565505172	-1780.232389941044	333932.0022922207	2912459.7703343243	248187.0999375895	95358.51440096721	72579.65718687631	75341.06871239698	1.0	3.0	6.0	3.0	4.0	146.2206998966139	0.281487983016891	0.3015636437235217	0.14433696372931387	0.2726114095302741	1.0E-8	-1780.232389941044	-221.58863939676002
16630000	-3231.50977272054	-1450.9641167486047	-1780.545655971935	163481.77738372222	348333.82624344644	222937.37133733917	165229.9104820943	258980.04510849962	140924.14012309915	1.0	3.0	10.0	1.0	2.0	146.2206998966139	0.28714634590456806	0.3015636437235217	0.13116405197435477	0.2801259583975561	1.0E-8	-1780.545655971935	-222.65361880767335
16635000	-3247.658100364376	-1461.7099753266402	-1785.9481250377357	297938.8068709393	566759.9895746976	176325.84747678568	355701.62959569215	129294.08023665413	211182.9671543896	2.0	1.0	11.0	2.0	1.0	146.2206998966139	0.2883718465769835	0.27520929371878294	0.15629290130667806	0.2801259583975561	1.0E-8	-1785.9481250377357	-231.75584206620613
16640000	-3251.128757815077	-1467.8950995928885	-1783.233658222188	467944.3185304542	1397451.0011840959	884503.6088841119	605838.8217755305	280425.10533087637	131688.41903231601	1.0	4.0	8.0	2.0	2.0	80.79897431637701	0.288834888395006	0.27520929371878294	0.14898175988780143	0.28697405799841025	1.0E-8	-1783.233658222188	-237.28487573969284
16645000	-3234.722360995376	-1454.8507440842702	-1779.8716169111058	294365.0311902457	1103180.3141128703	177640.5058904502	276529.50676595955	111259.66195721523	313541.8480010543	1.0	1.0	1.0	3.0	11.0	80.79897431637701	0.288834888395006	0.29402560877665374	0.1365006353180475	0.2806388675102934	1.0E-8	-1779.8716169111058	-225.33963073322283
16650000	-3249.1614371234455	-1467.7844071133525	-1781.3770300100932	282650.36598559306	1125885.8836235239	165829.27745398207	261278.1383321683	872788.1402976557	331502.0669969039	7.0	4.0	3.0	2.0	1.0	88.36951415964971	0.288834888395006	0.29402560877665374	0.1365006353180475	0.2806388675102934	1.0E-8	-1781.3770300100932	-235.5067086229681
16655000	-3228.1131972600406	-1449.5249508272584	-1778.5882464327824	216513.03087161647	190492.64834568556	236936.1769461575	381367.558962526	164656.59701817695	111927.01418480699	5.0	5.0	1.0	3.0	3.0	48.34444559562437	0.2688200759615147	0.30602756903025935	0.14451348749793314	0.2806388675102934	1.0E-8	-1778.5882464327824	-225.0424807081542
16660000	-3221.1125898680234	-1442.9857313309728	-1778.1268585370506	319868.65740900644	45721.051257753024	181846.65343371767	91182.85260752153	207551.38312401483	96350.70182342253	7.0	1.0	2.0	5.0	2.0	48.34444559562437	0.2709952652028031	0.2914776844872326	0.14451348749793314	0.2930135628120317	1.0E-8	-1778.1268585370506	-219.56710719096205
16665000	-3239.28834078308	-1459.0514249056018	-1780.2369158774782	259020.71658824227	398066.04800861777	372411.411820522	317125.89240731497	319407.66902220447	229403.11433006762	5.0	3.0	2.0	6.0	1.0	61.285282700872195	0.2709952652028031	0.28458599131115814	0.17317091766839077	0.27124782581764856	1.0E-8	-1780.2369158774782	-231.9248616067886
16670000	-3232.5778295457994	-1453.043310747828	-1779.5345187979715	227261.2496676056	109465.07540032687	148684.7447542606	392811.32703115937	200729.3958857814	113166.27085264659	1.0	1.0	9.0	3.0	3.0	42.49662769300294	0.28887732081293466	0.28458599131115814	0.13947885274404448	0.2870578351318633	1.0E-8	-1779.5345187979715	-229.15819234709755
16675000	-3225.1014746683913	-1438.3994778979759	-1786.7019967704157	159653.54395223592	130080.40515529233	335817.1123141215	92121.6797334257	119820.9194548596	21790.018360450795	7.0	5.0	3.0	1.0	1.0	18.654618603353594	0.2885704461096836	0.26493786020856014	0.15943385854989356	0.2870578351318633	1.0E-8	-1786.7019967704157	-218.11238174636745
16680000	-3243.5789962633344	-1455.6477791085608	-1787.9312171547733	256993.48961076827	721178.3121360143	212170.06428506368	43092.74048384456	54187.08000363335	83345.98854557613	8.0	1.0	4.0	1.0	3.0	5.3902356360358885	0.2885704461096836	0.26493786020856014	0.14930834478165905	0.2971833489000978	1.0E-8	-1787.9312171547733	-237.27198304156695
16685000	-3237.1754253958497	-1453.8582047955229	-1783.3172206003267	191975.26626586172	290047.0568477376	601164.841920527	446719.6275367946	479566.210791548	33162.72028334271	3.0	1.0	6.0	4.0	3.0	19.436389804110735	0.2885704461096836	0.2666105929395249	0.16428739926225852	0.28053156168853355	1.0E-8	-1783.3172206003267	-228.70717457984085
16690000	-3232.3656433203214	-1444.6149736741052	-1787.750669646216	111354.94908636795	308802.77285104705	510263.10326723196	596828.5866353576	94398.15750921771	83258.8441134568	6.0	1.0	1.0	2.0	7.0	19.436389804110735	0.2885704461096836	0.2666105929395249	0.16428739926225852	0.28053156168853355	1.0E-8	-1787.750669646216	-220.93444133041243
16695000	-3232.4239540497792	-1452.7233767296227	-1779.7005773201568	303054.59421893524	380827.2022402947	401178.97394739144	524002.0800993425	233795.5928379913	202121.5117788164	4.0	2.0	2.0	2.0	7.0	19.436389804110735	0.246644988647173	0.30853605040203547	0.15064259446564207	0.29417636648515	1.0E-8	-1779.7005773201568	-228.27919736631097
